Label 1,Label 2,Label 3,   Max Age (Ma)   ,   Min Age (Ma)   ,   MinDat ID   ,   Locality containing Mineral   ,   Dated Locality ID   ,   Dated Locality (Max Age)   ,   Reference (Max Age)   ,   Reference (Min Age)   ,   Query Minerals at Locality   ,   # of Query Minerals at Locality   ,   # of sublocalities with Query Minerals   ,   # of dated sublocalities   ,   Lat Deg   ,   Lat Min   ,   Lat Sec   ,   Lon Deg   ,   Lon Min   ,   Lon Sec   ,   Decimal Degree   
MD ,,,,,109954,"Comstock Occurrence, Caribou District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,39,58,44,-105,-35,-9,"39.978888888889,-105.58583333333"
MD ,,,,,214366,"Eureka Mine, Caribou District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,214367,"Grand County Mine, Caribou District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,5993,"Caribou Mine (Caribou Shaft), Grand Island, Caribou District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,39,58,52,-105,-35,0,"39.981111111111,-105.58333333333"
MD ,,,,,214368,"IXL Mine, Caribou District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,214369,"Kalamazoo Mine, Caribou District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,110373,"Poorman Mine (2), Caribou District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,39,58,44,-105,-35,-9,"39.978888888889,-105.58583333333"
MD ,,,,,110377,"Potosi & Cross Mines, Caribou District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,39,58,44,-105,-35,-9,"39.978888888889,-105.58583333333"
MD ,,,,,110621,"Wigwam, Caribou District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,39,58,44,-105,-35,-9,"39.978888888889,-105.58583333333"
MD ,,,,,5995,"Inexco Mine, Jamestown District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,
MD ,,,,,12113,"John Jay Mine, Jamestown District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,5994,"Krakajak Number 2 Lode, Sugarloaf District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,5997,"Black Jack Mine, Ward District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,110108,"Grey Eagle Mine, Ward District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,40,5,4,-105,-23,-26,"40.084444444444,-105.39055555556"
MD ,,,,,5996,"White Raven Mine, Ward District, Boulder Co., Colorado, USA",,,,,Acanthite,1,,,40,4,0,-105,-30,-30,"40.066666666667,-105.50833333333"
MD ,,,,,49780,"La Plata District (Winfield District), Chaffee Co., Colorado, USA",,,,,Acanthite,1,,,38,58,34,-106,-27,0,
MD ,,,,,30665,"Monarch District, Chaffee Co., Colorado, USA",,,,,Acanthite,1,,,38,35,29,-106,-17,-53,
MD ,,,,,110700,"Columbus Mine, Monarch District, Chaffee Co., Colorado, USA",,,,,Acanthite,1,,,38,34,23,-106,-17,-50,"38.573055555556,-106.29722222222"
MD ,,,,,15135,"Madonna Mine, Monarch District, Chaffee Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,122428,"Moose Mine, Monarch District, Chaffee Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,122427,"Unnamed Prospect, Droz Creek, Poncha Pass Area, Chaffee Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,111118,"Bride Vein, Idaho Tunnel, Central City District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,46,0,-105,-31,-60,"39.766666666667,-105.53333333333"
MD ,,,,,111335,"Golconda Mine, Fall River, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,47,60,-105,-34,-60,"39.8,-105.58333333333"
MD ,,,,,3605,"Georgetown District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,42,14,-105,-42,-52,
MD ,,,,,111023,"Anglo Saxon Mine, Georgetown District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,43,60,-105,-40,-60,"39.733333333333,-105.68333333333"
MD ,,,,,111094,"Bismark Pelican (Pelican - Dives Mine), Georgetown District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,42,0,-105,-43,-60,"39.7,-105.73333333333"
MD ,,,,,28961,"Gabanta (Ashby; Colorado Central; Everett; Snow Drift; Silver Plume; Hall; Iris; Scott; Peru; Lebanon), Georgetown District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,42,16,-105,-43,-1,
MD ,,,,,111378,"Griffith (Kelly; Moline; New Boston; Doric), Georgetown District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,43,8,-105,-41,-54,"39.718888888889,-105.69833333333"
MD ,,,,,27961,"Maine Mine, Illinois Mine, Georgetown District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,42,0,-105,-42,0,"39.7,-105.7"
MD ,,,,,122430,"Seven-Thirty Mine, Illinois Mine, Georgetown District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,219462,"Jo Reynolds Mine, Lawson, Georgetown District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,111591,"Mendota Mine - Victoria Tunnel & Shaft, Georgetown District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,41,48,-105,-44,-11,"39.696666666667,-105.73638888889"
MD ,,,,,111867,"Terrible; Silver Ore; Baltimore; Johnny Bull; Silver Cloud (Pelican Vein), Georgetown District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,42,13,-105,-45,-5,"39.703611111111,-105.75138888889"
MD ,,,,,111513,"Little Emma Tunnel, Idaho Springs District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,45,38,-105,-31,-22,"39.760555555556,-105.52277777778"
MD ,,,,,111784,"Seaton Mine, Idaho Springs District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,45,34,-105,-31,-5,"39.759444444444,-105.51805555556"
MD ,,,,,111011,"Alpine, Lamartine District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,43,37,-105,-36,-1,"39.726944444444,-105.60027777778"
MD ,,,,,214640,"Eclipse, Lamartine District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,111519,"Little Mattie Mine (Newton Tunnel), Lamartine District, Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,43,47,-105,-33,-41,"39.729722222222,-105.56138888889"
MD ,,,,,3604,"American Sisters Mine, Lawson District (Dumont District), Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,111446,"Joe Reynolds (Elida), Lawson District (Dumont District), Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,39,45,15,-105,-37,-31,"39.754166666667,-105.62527777778"
MD ,,,,,122874,"Little Giant Mine, Lawson District (Dumont District), Clear Creek Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,30410,"Mammoth Revenue Mine (Mammoth Mine), Platoro District (Ute District), Conejos Co., Colorado, USA",,,,,Acanthite,1,,,37,20,49,-106,-32,-4,"37.346944444444,-106.53444444444"
MD ,,,,,112217,"Maverick Mine (Tennessee; Senator), Rosita District, Custer Co., Colorado, USA",,,,,Acanthite,1,,,38,6,3,-105,-20,-19,"38.100833333333,-105.33861111111"
MD ,,,,,112226,"Nebraska Shaft, Rosita District, Custer Co., Colorado, USA",,,,,Acanthite,1,,,38,6,43,-105,-20,-3,"38.111944444444,-105.33416666667"
MD ,,,,,112284,"Summit Mine, Rosita District, Custer Co., Colorado, USA",,,,,Acanthite,1,,,38,6,40,-105,-20,-5,"38.111111111111,-105.33472222222"
MD ,,,,,112294,"Twenty-Six Shafts, Rosita District, Custer Co., Colorado, USA",,,,,Acanthite,1,,,38,6,45,-105,-19,-58,"38.1125,-105.33277777778"
MD ,,,,,112160,"Geyser Mine (Security - Geyser), Silver Cliff District, Custer Co., Colorado, USA",,,,,Acanthite,1,,,38,8,23,-105,-26,-23,"38.139722222222,-105.43972222222"
MD ,,,,,112194,"Kate Mine (Silver Bar; King Of The Carbonate Shaft?), Silver Cliff District, Custer Co., Colorado, USA",,,,,Acanthite,1,,,38,8,39,-105,-27,-5,"38.144166666667,-105.45138888889"
MD ,,,,,112250,"Preston Gold Mine (Bismuth; Chloride; Mother; Dr. Emma; Judge; Major), Silver Cliff District, Custer Co., Colorado, USA",,,,,Acanthite,1,,,38,8,60,-105,-27,0,"38.15,-105.45"
MD ,,,,,112264,"Round Mountain Prospect, Silver Cliff District, Custer Co., Colorado, USA",,,,,Acanthite,1,,,38,8,55,-105,-27,-30,"38.148611111111,-105.45833333333"
MD ,,,,,112378,"America Mine (Corkscrew; Columbia; MS 18486a; Nil Desperandum; MS 18486a; Patented Claims: America; MS 18486a), Lone Cone District (Dunton District), Dolores Co., Colorado, USA",,,,,Acanthite,1,,,37,45,39,-108,-6,-22,"37.760833333333,-108.10611111111"
MD ,,,,,112413,"Emma Mine (Barbara; Normandic; Brooklyn; MS 18498; Sirius; MS 12931; Cynthia; Orion; MS 12953a; Modern Mines), Lone Cone District (Dunton District), Dolores Co., Colorado, USA",,,,,Acanthite,1,,,37,46,2,-108,-5,-52,"37.767222222222,-108.09777777778"
MD ,,,,,112418,"Free Coinage Mine, Lone Cone District (Dunton District), Dolores Co., Colorado, USA",,,,,Acanthite,1,,,37,45,48,-108,-6,-10,"37.763333333333,-108.10277777778"
MD ,,,,,112423,"Geyser Group (Wheel Of Fortune; Uncle Bim; Unpatented Claims: Aviation; Blue Bird No. 2), Lone Cone District (Dunton District), Dolores Co., Colorado, USA",,,,,Acanthite,1,,,37,45,18,-108,-7,-26,"37.755,-108.12388888889"
MD ,,,,,112500,"Smuggler Mine, Lone Cone District (Dunton District), Dolores Co., Colorado, USA",,,,,Acanthite,1,,,37,45,42,-108,-5,-58,"37.761666666667,-108.09944444444"
MD ,,,,,112501,"Smuggler/Almont (Smuggler Almont), Lone Cone District (Dunton District), Dolores Co., Colorado, USA",,,,,Acanthite,1,,,37,41,9,-108,-4,-1,"37.685833333333,-108.06694444444"
MD ,,,,,68136,"Puzzle Mine (Puzzler Mine), Horse Creek, Rico District (Pioneer District), Dolores Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,3614,"Newman Hill, Rico District (Pioneer District), Dolores Co., Colorado, USA",,,,,Acanthite,1,,,37,41,1,-108,-1,-21,
MD ,,,,,3613,"Enterprise Mine, Newman Hill, Rico District (Pioneer District), Dolores Co., Colorado, USA",,,,,Acanthite,1,,,37,41,8,-108,-1,-32,"37.685555555556,-108.02555555556"
MD ,,,,,19692,"Rico Aspen Mine, Newman Hill, Rico District (Pioneer District), Dolores Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,3615,"Rico Argentine Mine, Silver Creek, Rico District (Pioneer District), Dolores Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,
MD ,,,,,122431,"Brush Creek District, Eagle Co., Colorado, USA",,,,,Acanthite,1,,,39,35,22,-106,-44,-9,
MD ,,,,,3627,"Eagle Mine (New Jersey Zinc Eagle Mine; Gilman Mine; Wilkesbarre Shaft; Newhouse Tunnel; Little Chief Mine; Iron Mask Mine; Belden Mine; Black Iron Mine), Gilman, Gilman District (Battle Mountain District; Red Cliff District), Eagle Co., Colorado, USA",,,,,Acanthite,1,,,39,32,2,-106,-23,-34,"39.533888888889,-106.39277777778"
MD ,,,,,6206,"Rifle Mine (Oriole Claims; Rifle Creek Mine; North Star Claims), East Rifle Creek Area, Garfield Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,113563,"Seaton, Central City District, Gilpin Co., Colorado, USA",,,,,Acanthite,1,,,39,45,35,-105,-30,-55,"39.759722222222,-105.51527777778"
MD ,,,,,114092,"Sylvanite, Dorchester District, Gunnison Co., Colorado, USA",,,,,Acanthite,1,,,38,59,32,-106,-57,0,"38.992222222222,-106.95"
MD ,,,,,113735,"American Eagle; Luona Occurrence, Elk Mountain District, Gunnison Co., Colorado, USA",,,,,Acanthite,1,,,38,59,32,-106,-52,-34,"38.992222222222,-106.87611111111"
MD ,,,,,113818,"Cortland Mine, Gold Brick District, Gunnison Co., Colorado, USA",,,,,Acanthite,1,,,38,35,42,-106,-35,-35,"38.595,-106.59305555556"
MD ,,,,,114024,"Patricia Lee Occurrence, Marble District, Gunnison Co., Colorado, USA",,,,,Acanthite,1,,,39,2,30,-107,-7,-60,"39.041666666667,-107.13333333333"
MD ,,,,,3634,"Forest Queen Mine, Ruby District, Gunnison Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,114053,"Ruby Chief Occurrence (Bird; Little Bonnie; Perhaps; Staten Island; Monte Cristo; No. 7; Bullion King; Crystal; Hopewell; Alfreda), Ruby District, Gunnison Co., Colorado, USA",,,,,Acanthite,1,,,38,52,37,-107,-7,-1,"38.876944444444,-107.11694444444"
MD ,,,,,49898,"Tincup District, Gunnison Co., Colorado, USA",,,,,Acanthite,1,,,38,44,25,-106,-29,-43,
MD ,,,,,113841,"El Capitan, Tincup District, Gunnison Co., Colorado, USA",,,,,Acanthite,1,,,38,42,15,-106,-29,-12,"38.704166666667,-106.48666666667"
MD ,,,,,49905,"Tomichi District, Gunnison Co., Colorado, USA",,,,,Acanthite,1,,,38,33,37,-106,-23,-6,
MD ,,,,,114455,"Golconda Mine, Galena District (Henson Creek District), Hinsdale Co., Colorado, USA",,,,,Acanthite,1,,,37,57,21,-107,-32,-51,"37.955833333333,-107.5475"
MD ,,,,,114483,"Palmetto Mine (Chimney Corner; MS 496), Galena District (Henson Creek District), Hinsdale Co., Colorado, USA",,,,,Acanthite,1,,,37,58,40,-107,-34,-28,"37.977777777778,-107.57444444444"
MD ,,,,,18991,"Pride Of America Mine, Galena District (Henson Creek District), Hinsdale Co., Colorado, USA",,,,,Acanthite,1,,,38,0,50,-107,-25,-37,"38.013888888889,-107.42694444444"
MD ,,O,30.5,17.8,5591,"Lake City District (Lake District), Hinsdale Co., Colorado, USA",5591,"Lake City District (Lake District), Hinsdale Co., Colorado, USA",Hon et al. (1985),Hon et al. (1985),Acanthite,1,,,38,1,37,-107,-18,-54,"38.026944444444,-107.315"
MD ,,O,21.2,20.4,7754,"Oulay Mine (Ulay Mine; Ute-Ulay Mine), Lake City, Lake City District (Lake District), Hinsdale Co., Colorado, USA",7754,"Oulay Mine (Ulay Mine; Ute-Ulay Mine), Lake City, Lake City District (Lake District), Hinsdale Co., Colorado, USA",Hon et al. (1985),Hon et al. (1985),Acanthite,1,,,38,2,0,-107,-19,0,"38.033333333333,-107.31666666667"
MD ,,,,,7743,"Champion Mine, Cinnamon Pass, Park District (Sherman District), Hinsdale Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,8670,"Bessie G Mine, La Plata District (California District), La Plata Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,114900,"Cumberland Mine (Patented Claims: Cumberland; MS 2376; Judge Lamb; MS 2357), La Plata District (California District), La Plata Co., Colorado, USA",,,,,Acanthite,1,,,37,26,35,-108,0,-22,"37.443055555556,-108.00611111111"
MD ,,,,,114902,"Daisy - Hibernia Mine, La Plata District (California District), La Plata Co., Colorado, USA",,,,,Acanthite,1,,,37,24,17,-108,0,-57,"37.404722222222,-108.01583333333"
MD ,,,,,114939,"Hidden Treasure (Heck Mine), La Plata District (California District), La Plata Co., Colorado, USA",,,,,Acanthite,1,,,37,24,18,-108,-2,-40,"37.405,-108.04444444444"
MD ,,,,,114987,"Neglected Mine, La Plata District (California District), La Plata Co., Colorado, USA",,,,,Acanthite,1,,,37,26,12,-107,-56,-43,"37.436666666667,-107.94527777778"
MD ,,,,,114857,"Aetna Mine (Patented Claim: Aetna; MS 2354), Needle Mountain District (Tacoma District; Florida District; Vallecito District), La Plata Co., Colorado, USA",,,,,Acanthite,1,,,37,35,45,-107,-36,-38,"37.595833333333,-107.61055555556"
MD ,,,,,114864,"Aztec Mine (Republic; MS 14379; Patented Claims: Aztec; MS 14379), Needle Mountain District (Tacoma District; Florida District; Vallecito District), La Plata Co., Colorado, USA",,,,,Acanthite,1,,,37,35,52,-107,-36,-37,"37.597777777778,-107.61027777778"
MD ,,,,,114961,"Little Jim Mine (Southern Cross; MS 4520; E.A.K.; MS 4520; Patented Claims: Little Jim; MS 4520), Needle Mountain District (Tacoma District; Florida District; Vallecito District), La Plata Co., Colorado, USA",,,,,Acanthite,1,,,37,36,39,-107,-36,-28,"37.610833333333,-107.60777777778"
MD ,,,,,21735,"Sherwood Mine, Alma, Alma District, Lake Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,290,254,115248,"Leadville District, Lake Co., Colorado, USA",5991,"Sherman Mine (Sherman Tunnel; Leadville Corporation Mine; Day Mines; Hilltop Mine), Upper Iowa Gulch, Leadville District, Lake Co., Colorado, USA",Taylor et al. (2009),Taylor et al. (2009),Acanthite,1,,,39,14,28,-106,-15,-56,"39.241111111111,-106.26555555556"
MD ,,,,,3652,"Leadville, Leadville District, Lake Co., Colorado, USA",,,,,Acanthite,1,,,39,14,17,-106,-14,-36,
MD ,,,,,46548,"Tucson Mine, Iron Hill, Leadville, Leadville District, Lake Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,14832,"Lillian Mines, Printer Boy Hill, Leadville, Leadville District, Lake Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,225294,"Dinero Mine, St. Kevin - Independence, Lake Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,47637,"Sugarloaf District, Lake Co., Colorado, USA",,,,,Acanthite,1,,,39,15,57,-106,-25,-17,
MD ,,,,,6433,"Bachelor Mine, Amethyst Vein, Creede District, Mineral Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,3609,"Commodore Mine, Amethyst Vein, Creede District, Mineral Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,
MD ,,,,,133498,"OH Vein, Commodore Mine, Amethyst Vein, Creede District, Mineral Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,14104,"Last Chance Mine (Del Monte Mine; New York Nine), Amethyst Vein, Creede District, Mineral Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,3610,"Bulldog Mountain Mine, Creede District, Mineral Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,116094,"Freeport Tunnel Prospect, Creede District, Mineral Co., Colorado, USA",,,,,Acanthite,1,,,37,52,17,-106,-56,-2,"37.871388888889,-106.93388888889"
MD ,,,,,116107,"Kreutzer Mine (Kreutzer Sonata Mine), Creede District, Mineral Co., Colorado, USA",,,,,Acanthite,1,,,37,51,31,-106,-58,-22,"37.858611111111,-106.97277777778"
MD ,,,,,116116,"Mollie S. Mine, Creede District, Mineral Co., Colorado, USA",,,,,Acanthite,1,,,37,52,24,-106,-54,-46,"37.873333333333,-106.91277777778"
MD ,,,,,133853,"North Amethyst Vein, Creede District, Mineral Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,220,220,22531,"Cashin Mine (Red Chief Claim; Titon Claim; Angell Claim; Horse Shoe Claim; Bennie Claim; Maud Claim; Humboldt Claim), La Sal District (Paradox Valley District), Montrose Co., Colorado, USA",22531,"Cashin Mine (Red Chief Claim; Titon Claim; Angell Claim; Horse Shoe Claim; Bennie Claim; Maud Claim; Humboldt Claim), La Sal District (Paradox Valley District), Montrose Co., Colorado, USA",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,38,18,39,-108,-56,-56,"38.310833333333,-108.94888888889"
MD ,,,,,116565,"Cliff Dweller Mine, La Sal District (Paradox Valley District), Montrose Co., Colorado, USA",,,,,Acanthite,1,,,38,18,58,-108,-57,-6,"38.316111111111,-108.95166666667"
MD ,,,,,117441,"American Nettie, Gold Hill District, Ouray Co., Colorado, USA",,,,,Acanthite,1,,,38,1,60,-107,-40,0,"38.033333333333,-107.66666666667"
MD ,,,,,65494,"Bachelor-Syracuse Mine, Gold Hill District, Ouray Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,117655,"Yellow Rose Mine, Mt. Sneffels, Ouray Co., Colorado, USA",,,,,Acanthite,1,,,37,57,18,-107,-43,-22,"37.955,-107.72277777778"
MD ,,,,,117486,"Keno - Patsie Et Al Claims, Ouray District (Uncompahgre District), Ouray Co., Colorado, USA",,,,,Acanthite,1,,,37,55,60,-107,-39,0,"37.933333333333,-107.65"
MD ,,,,,117648,"Wedge Mine, Bachelor Group, Paquin District, Ouray Co., Colorado, USA",,,,,Acanthite,1,,,38,3,30,-107,-40,0,"38.058333333333,-107.66666666667"
MD ,,,,,7741,"Grizzly Bear Mine, Bear Creek Canyon, Ouray, Ouray District, San Juan Mts, Ouray Co., Colorado, USA",,,,,Acanthite,1,,,37,59,53,-107,-38,-16,
MD ,,,,,10889,"Eldorado Mine, Sneffels District (Sneffels - Red Mountain District; Mount Sneffels District), Ouray, Ouray District, San Juan Mts, Ouray Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,26449,"Wagner Mine, Alma District, Park Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,25403,"Treasury Vault Mine, Geneva District, Park Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,50069,"Horseshoe Basin District, Park Co., Colorado, USA",,,,,Acanthite,1,,,39,15,55,-106,-7,-47,
MD ,,,,,46519,"Hill Top Mine, Horseshoe Basin District, Park Co., Colorado, USA",,,,,Acanthite,1,,,39,12,48,-106,-10,-26,"39.213333333333,-106.17388888889"
MD ,,,,,133829,"More Cash Lode, Montezuma District, Park Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,50071,"Sacramento District, Park Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,30152,"Aspen District (Roaring Fork District), Pitkin Co., Colorado, USA",,,,,Acanthite,1,,,39,10,49,-106,-48,-57,
MD ,,,,,3588,"Aspen, Aspen District (Roaring Fork District), Pitkin Co., Colorado, USA",,,,,Acanthite,1,,,39,11,32,-106,-48,-26,
MD ,,,,,16462,"Mollie Gibson Mine (Molly Gibson Mine), Aspen, Aspen District (Roaring Fork District), Pitkin Co., Colorado, USA",,,,,Acanthite,1,,,39,11,30,-106,-48,-30,"39.191666666667,-106.80833333333"
MD ,,,,,117995,"Aspen Mine (Claim: Aspen), Aspen District (Roaring Fork District), Pitkin Co., Colorado, USA",,,,,Acanthite,1,,,39,10,42,-106,-49,-22,"39.178333333333,-106.82277777778"
MD ,,,,,118028,"Della S. Mine (Ballarat; Fossil Fraction; Della S.; J. C. Johnson; Alpine; Last Chance; General Jackson; Bushwhacker; Claims: Alma M.; Chatfield), Aspen District (Roaring Fork District), Pitkin Co., Colorado, USA",,,,,Acanthite,1,,,39,11,49,-106,-48,-9,"39.196944444444,-106.8025"
MD ,,,,,118031,"Durant Mine, Aspen District (Roaring Fork District), Pitkin Co., Colorado, USA",,,,,Acanthite,1,,,39,10,58,-106,-48,-59,"39.182777777778,-106.81638888889"
MD ,,,,,118076,"Leadville Mine (Claim: Leadville), Aspen District (Roaring Fork District), Pitkin Co., Colorado, USA",,,,,Acanthite,1,,,39,14,2,-106,-45,-34,"39.233888888889,-106.75944444444"
MD ,,,,,118082,"Little Annie Mine (Claim: Little Annie), Aspen District (Roaring Fork District), Pitkin Co., Colorado, USA",,,,,Acanthite,1,,,39,7,45,-106,-49,-30,"39.129166666667,-106.825"
MD ,,,,,118094,"Midnight Mine, Aspen District (Roaring Fork District), Pitkin Co., Colorado, USA",,,,,Acanthite,1,,,39,7,56,-106,-49,-19,"39.132222222222,-106.82194444444"
MD ,,,,,118087,"M & J Claim, Avalanche District, Pitkin Co., Colorado, USA",,,,,Acanthite,1,,,39,14,37,-107,-12,-43,"39.243611111111,-107.21194444444"
MD ,,,,,214874,"Mount Sopris, Carbondale, Pitkin Co., Colorado, USA",,,,,Acanthite,1,,,39,15,48,-107,-10,-33,"39.263333333333,-107.17583333333"
MD ,,O,27.8,23,50124,"Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA",50124,"Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA",Pride and Hasenohr (1983); Rose (2010),Pride and Hasenohr (1983); Rose (2010),Acanthite,1,,,38,18,2,-106,-7,-28,"38.300555555556,-106.12444444444"
MD ,R,O,27.8,23,7744,"Eagle Mine (Eagle-Hawk Mine Eagle And Hawk Claims), Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA",50124,"Bonanza District (Kerber Creek District), Saguache Co., Colorado, USA",Pride and Hasenohr (1983); Rose (2010),Pride and Hasenohr (1983); Rose (2010),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,118947,"Green Mountain Mine, Cunningham Gulch, Animas District, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,37,48,0,-107,-34,-34,"37.8,-107.57611111111"
MD ,,,,,118935,"Gold Nugget, Animas District, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,37,49,0,-107,-31,-60,"37.816666666667,-107.53333333333"
MD ,,,,,3680,"Howardsville, Animas District, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,37,49,16,-107,-33,-53,
MD ,,,,,119041,"Ridgway Mine, Galena Mountain, Howardsville, Animas District, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,37,49,50,-107,-32,-15,"37.830555555556,-107.5375"
MD ,,,,,118983,"Little Maud Occurrence, Animas District, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,37,49,55,-107,-32,-15,"37.831944444444,-107.5375"
MD ,,,,,3677,"Buffalo Boy Mine - Vertex And Slide Group, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,5992,"Clyde Long Property (Surprise Claims; Elk Park Mine; Exxon Lease; Centennial Claims), Elk Park, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,3630,"Sunnyside Mine Group (American Tunnel Mine; American Tunnel; Gold King Mine; Washington Mine; Belle Creole; Gold Prince; Brenneman Mine; Mogul Mine), Bonita Peak, Gladstone, Eureka District, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,37,54,11,-107,-36,-41,"37.903055555556,-107.61138888889"
MD ,,,,,118946,"Great Eastern (Silver Wing; Frederica; Monitor; Sioux City), Eureka District, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,37,53,60,-107,-31,-60,"37.9,-107.53333333333"
